temperature_c_norm,humidity_pct_norm,delta_temp_norm,delta_humi_norm,comfort_class,comfort_label
-0.11997894254740331,-0.05285127575203666,-0.6003416910814747,-0.03249218807481314,1,COMFORT
0.5394524832101951,0.321608985031975,-0.24005831046182197,0.17882314952461986,2,WARM_HUMID
0.2097367703313959,-0.8267358147056606,0.43992386824158736,0.7647596489505385,2,WARM_HUMID
1.001054481240514,1.3326516891488065,1.7380502744940944,-0.02721152094787128,2,WARM_HUMID
-0.4496946554262025,-1.350980179803277,-0.4915085308892109,1.2227431984150947,1,COMFORT
0.2591941272632159,0.009558767711965278,0.3350508449694146,-1.8088522386942305,1,COMFORT
0.2262225559753355,2.0191621672528277,-0.517581688175599,-0.23684016215452286,1,COMFORT
-0.4002372984943825,0.895781384900793,1.0958227266595106,1.3503791119845214,1,COMFORT
1.6275143357102322,0.35905501111037624,0.39249200872837486,-0.22507261603399462,3,HOT
-0.4167230841383227,-0.8329768190520609,-0.9242851821761967,1.2236125433684895,1,COMFORT
-2.015844291600499,1.3638567108808075,-1.3487482325770608,-0.6664487698293527,0,COLD
1.2813128371874927,0.5088391154239807,-1.8587738302528907,0.519681229954886,3,HOT
1.4461706936268923,0.009558767711965278,-1.9244771323740493,0.6960123646616468,3,HOT
2.3199173327557108,-0.4273115365360483,-0.9295888021767043,-0.1896641675130295,3,HOT
-0.8948108678125813,-1.4071492189208787,-1.514993972776029,0.20741042373213478,0,COLD
0.04487891389199629,0.3340909937247755,1.3802383051662785,0.29799133711745346,2,WARM_HUMID
0.34162305548291566,-0.3024914496080444,0.9127992351789841,-0.30321659291986947,1,COMFORT
1.3967133366950728,-0.4897215800000502,1.0703489118831766,0.4696152748407999,3,HOT
0.6548529827177747,-0.4023475191504476,-1.2087186868436188,1.1694368183328205,2,WARM_HUMID
0.9845686955965739,2.318730375880037,1.0699057202981082,-0.2525202720104043,3,HOT
1.0505118381723335,0.80216631970479,0.047843909054187714,0.6561630018809979,2,WARM_HUMID
-1.6366712217898798,-0.6644697016992555,-1.9649973714754367,-1.176255626474667,0,COLD
-1.5872138648580598,0.5525261458487823,0.5356077791028371,1.1404251869294797,0,COLD
